Fecha,variable,Medio_pago,Sucursal,Factura
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011716
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011717
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011718
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011719
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011720
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011721
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011722
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011723
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011724
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011725
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011726
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011727
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011728
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011729
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011730
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011731
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011732
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011733
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011734
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011735
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011736
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011737
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011738
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011739
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011740
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011741
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011742
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011743
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011744
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011745
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011746
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011747
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011748
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011749
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011750
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011751
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011752
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011753
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011754
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011755
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011756
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011757
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011758
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011759
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011760
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011761
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011762
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011763
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011764
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011765
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011766
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011767
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011768
2024-02-15,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011769
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011770
2024-02-15,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011771
2024-02-15,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011772
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011773
2024-02-15,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011774
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011775
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011776
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011777
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011778
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011779
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011780
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011781
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011782
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011783
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011784
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011785
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011786
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011787
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011788
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011789
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011790
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011791
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011792
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011793
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011794
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011795
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011796
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011797
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011798
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011799
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011800
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011801
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011802
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011803
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011804
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011805
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011806
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011807
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011808
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011809
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011810
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011811
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011812
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011813
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011814
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011815
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011816
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011817
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011818
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011819
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011820
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011821
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011822
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011823
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011824
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011825
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011826
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011827
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011828
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011829
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011830
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011831
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011832
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011833
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011834
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011835
2024-02-16,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011836
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011837
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011838
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011839
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011840
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011841
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011842
2024-02-16,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011843
2024-02-16,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011844
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011845
2024-02-16,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011846
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011847
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011848
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011849
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011850
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011851
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011852
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011853
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011854
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011855
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011856
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011857
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011858
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011859
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011860
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011861
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011862
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011863
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011864
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011865
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011866
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011867
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011868
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011869
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011870
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011871
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011872
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011873
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011874
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011875
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011876
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011877
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011878
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011879
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011880
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011881
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011882
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011883
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011884
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011885
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011886
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011887
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011888
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011889
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011890
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011891
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011892
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011893
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011894
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011895
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011896
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011897
2024-02-17,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011898
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011899
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011900
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011901
2024-02-17,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011902
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011903
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011904
2024-02-17,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011905
2024-02-17,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011906
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011907
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011908
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011909
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011910
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011911
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011912
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011913
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011914
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011915
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011916
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011917
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011918
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011919
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011920
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011921
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011922
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011923
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011924
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011925
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011926
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011927
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011928
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011929
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011930
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011931
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011932
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011933
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011934
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011935
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011936
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011937
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011938
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011939
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011940
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011941
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011942
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011943
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011944
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011945
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011946
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011947
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011948
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011949
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011950
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011951
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011952
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011953
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011954
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011955
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011956
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011957
2024-02-18,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Norte,FAC011958
2024-02-18,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011959
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011960
2024-02-18,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011961
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011962
2024-02-18,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011963
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011964
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011965
2024-02-19,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011966
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011967
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011968
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011969
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011970
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011971
2024-02-19,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Centro,FAC011972
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011973
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011974
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011975
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011976
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011977
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Centro,FAC011978
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011979
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Este,FAC011980
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011981
2024-02-19,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011982
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011983
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011984
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011985
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Sur,FAC011986
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011987
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011988
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Sur,FAC011989
2024-02-19,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Sur,FAC011990
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Norte,FAC011991
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Sur,FAC011992
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC011993
2024-02-19,Telefonos_inteligentes,PayPal,Sucursal Centro,FAC011994
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC011995
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Norte,FAC011996
2024-02-19,Telefonos_inteligentes,Tarjeta de Crédito,Sucursal Este,FAC011997
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Norte,FAC011998
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC011999
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC012000
2024-02-19,Telefonos_inteligentes,Billetera digital,Sucursal Este,FAC012001
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Este,FAC012002
2024-02-19,Telefonos_inteligentes,Efectivo,Sucursal Centro,FAC012003
