"Fecha","Hora","Producto","Cantidad","Precio.Unitario","Tienda"
"2024-02-08","9:35","Queso",1.01,10,"Cusco"
"2024-02-08","9:38","Huevo",4.46,7.2,"Lima"
"2024-02-08","9:38","Carne de Res",0.44,16.5,"Trujillo"
"2024-02-08","9:38","Pera",2.05,3.5,"Trujillo"
"2024-02-08","9:42","Pera",7.14,3.5,"Lima"
"2024-02-08","9:43","Zanahoria",19.02,1.8,"Arequipa"
"2024-02-08","9:49","Cordero",6.56,24,"Trujillo"
"2024-02-08","9:49","Cebolla",119.44,1.8,"Cusco"
"2024-02-08","9:50","Queso",0.72,10,"Trujillo"
"2024-02-08","9:51","Queso",0.86,10,"Arequipa"
"2024-02-08","9:51","Uva",9.98,4,"Cusco"
"2024-02-08","9:52","Huevo",1,7.2,"Lima"
"2024-02-08","9:52","Manzana",24.13,3,"Trujillo"
"2024-02-08","9:52","Fresa",24.64,6,"Chiclayo"
"2024-02-08","9:54","Pollo",3.1,8,"Trujillo"
"2024-02-08","9:54","Cordero",4.17,24,"Cusco"
"2024-02-08","9:55","Uva",7.02,4,"Cusco"
"2024-02-08","9:57","Tomate",19.93,2,"Chiclayo"
"2024-02-08","9:57","Tomate",10.23,2,"Chiclayo"
"2024-02-08","9:58","Fresa",1.79,6,"Trujillo"
"2024-02-08","9:59","Plátano",9.64,1.5,"Cusco"
"2024-02-09","10:04","Carne de Res",2.36,16.5,"Chiclayo"
"2024-02-09","10:05","Queso",13.03,10,"Cusco"
"2024-02-09","10:06","Carne de Res",0.89,16.5,"Lima"
"2024-02-09","10:06","Uva",22.28,4,"Arequipa"
"2024-02-09","10:09","Pescado",0.63,15,"Chiclayo"
"2024-02-09","10:10","Queso",5.36,10,"Chiclayo"
"2024-02-09","10:10","Jamon",1.93,9.5,"Chiclayo"
"2024-02-09","10:11","Huevo",2.82,7.2,"Lima"
"2024-02-09","10:13","Queso",1.08,10,"Trujillo"
"2024-02-09","10:14","Uva",9.17,4,"Trujillo"
"2024-02-09","10:16","Carne de Cerdo",0.79,18,"Lima"
"2024-02-09","10:19","Lechuga",40.42,1.5,"Arequipa"
"2024-02-09","10:19","Carne de Cerdo",0.94,18,"Cusco"
"2024-02-09","10:22","Cebolla",6.78,1.8,"Cusco"
"2024-02-09","10:23","Huevo",3.86,7.2,"Trujillo"
"2024-02-09","10:24","Zanahoria",42.08,1.8,"Cusco"
"2024-02-09","10:25","Uva",1.8,4,"Trujillo"
"2024-02-09","10:26","Uva",5.26,4,"Chiclayo"
"2024-02-09","10:27","Lechuga",29.69,1.5,"Lima"
"2024-02-09","10:28","Tomate",37.9,2,"Lima"
"2024-02-09","10:30","Carne de Res",4.54,16.5,"Chiclayo"
"2024-02-09","10:33","Lechuga",4.94,1.5,"Chiclayo"
"2024-02-09","10:35","Pollo",13.63,8,"Trujillo"
"2024-02-09","10:37","Pescado",1.32,15,"Chiclayo"
"2024-02-09","10:38","Carne de Cerdo",0.4,18,"Arequipa"
"2024-02-09","10:38","Papa",5.99,1.2,"Cusco"
"2024-02-09","10:38","Carne de Cerdo",3.25,18,"Cusco"
"2024-02-09","10:39","Tomate",7.32,2,"Cusco"
"2024-02-09","10:42","Zanahoria",9.47,1.8,"Chiclayo"
"2024-02-09","10:45","Queso",7.47,10,"Lima"
"2024-02-09","10:46","Pera",5.91,3.5,"Arequipa"
"2024-02-09","10:46","Uva",4.14,4,"Cusco"
"2024-02-09","10:47","Uva",8.27,4,"Lima"
"2024-02-09","10:50","Cebolla",13.56,1.8,"Lima"
"2024-02-09","10:50","Pollo",4.59,8,"Lima"
"2024-02-09","10:52","Naranja",17.02,2.2,"Lima"
"2024-02-09","10:52","Papa",12.62,1.2,"Chiclayo"
"2024-02-09","10:54","Papa",5.99,1.2,"Trujillo"
"2024-02-09","10:58","Pollo",3.93,8,"Lima"
"2024-02-09","10:58","Naranja",23.02,2.2,"Cusco"
"2024-02-09","10:58","Carne de Res",0.98,16.5,"Cusco"
"2024-02-09","10:59","Uva",2.55,4,"Trujillo"
"2024-02-09","11:00","Cebolla",5.46,1.8,"Arequipa"
"2024-02-09","11:04","Papa",53.3,1.2,"Cusco"
"2024-02-09","11:04","Zanahoria",39.93,1.8,"Cusco"
"2024-02-09","11:04","Tomate",14.14,2,"Chiclayo"
"2024-02-09","11:06","Tomate",71,2,"Chiclayo"
"2024-02-09","11:08","Tomate",18.46,2,"Lima"
"2024-02-09","11:08","Fresa",1.2,6,"Trujillo"
"2024-02-09","11:08","Huevo",6.53,7.2,"Trujillo"
"2024-02-09","11:10","Papa",111.7,1.2,"Cusco"
"2024-02-09","11:11","Carne de Res",2.83,16.5,"Trujillo"
"2024-02-09","11:11","Zanahoria",14.64,1.8,"Cusco"
"2024-02-09","11:13","Pera",5.73,3.5,"Chiclayo"
"2024-02-09","11:14","Pescado",0.48,15,"Lima"
"2024-02-09","11:16","Plátano",13.11,1.5,"Arequipa"
"2024-02-09","11:16","Jamon",1.6,9.5,"Trujillo"
"2024-02-09","11:18","Zanahoria",15.99,1.8,"Chiclayo"
"2024-02-09","11:19","Fresa",9.17,6,"Lima"
"2024-02-09","11:19","Pescado",1.78,15,"Cusco"
"2024-02-09","11:20","Fresa",13.27,6,"Lima"
"2024-02-09","11:29","Lechuga",7.11,1.5,"Chiclayo"
"2024-02-09","11:31","Huevo",8.01,7.2,"Cusco"
"2024-02-09","11:32","Tomate",13.22,2,"Lima"
"2024-02-09","11:33","Huevo",6.8,7.2,"Lima"
"2024-02-09","11:34","Pera",2.05,3.5,"Arequipa"
"2024-02-09","11:35","Pera",2.88,3.5,"Trujillo"
"2024-02-09","11:35","Uva",1.8,4,"Cusco"
"2024-02-09","11:38","Cebolla",3.99,1.8,"Arequipa"
"2024-02-09","11:45","Huevo",1.78,7.2,"Chiclayo"
"2024-02-09","11:46","Fresa",3.12,6,"Arequipa"
"2024-02-09","11:46","Fresa",2.3,6,"Trujillo"
"2024-02-09","11:48","Naranja",21.59,2.2,"Cusco"
"2024-02-09","11:49","Huevo",1.93,7.2,"Cusco"
"2024-02-09","11:49","Jamon",0.76,9.5,"Cusco"
"2024-02-09","11:50","Cebolla",26.43,1.8,"Arequipa"
"2024-02-09","11:53","Zanahoria",22.02,1.8,"Trujillo"
"2024-02-09","11:53","Tomate",13.24,2,"Cusco"
"2024-02-09","11:54","Jamon",9.66,9.5,"Lima"
"2024-02-09","11:58","Lechuga",10.27,1.5,"Chiclayo"
"2024-02-09","12:00","Naranja",21.91,2.2,"Lima"
"2024-02-09","12:00","Cebolla",88.71,1.8,"Arequipa"
"2024-02-09","12:00","Tomate",6.74,2,"Cusco"
"2024-02-09","12:00","Pollo",5.81,8,"Cusco"
"2024-02-09","12:01","Zanahoria",7.16,1.8,"Lima"
"2024-02-09","12:02","Cebolla",6.39,1.8,"Cusco"
"2024-02-09","12:03","Pera",7.77,3.5,"Lima"
"2024-02-09","12:03","Pollo",3.55,8,"Arequipa"
"2024-02-09","12:04","Huevo",1,7.2,"Arequipa"
"2024-02-09","12:05","Plátano",95.81,1.5,"Arequipa"
"2024-02-09","12:05","Fresa",3.19,6,"Chiclayo"
"2024-02-09","12:06","Carne de Res",0.49,16.5,"Chiclayo"
"2024-02-09","12:12","Carne de Cerdo",0.4,18,"Trujillo"
"2024-02-09","12:15","Carne de Res",1.22,16.5,"Chiclayo"
"2024-02-09","12:16","Papa",5.99,1.2,"Cusco"
"2024-02-09","12:18","Uva",1.8,4,"Lima"
"2024-02-09","12:18","Huevo",9.08,7.2,"Chiclayo"
"2024-02-09","12:22","Carne de Res",1.6,16.5,"Arequipa"
"2024-02-09","12:24","Pescado",1.13,15,"Lima"
"2024-02-09","12:25","Carne de Cerdo",2.26,18,"Trujillo"
"2024-02-09","12:26","Manzana",4.67,3,"Arequipa"
"2024-02-09","12:26","Naranja",19.68,2.2,"Chiclayo"
"2024-02-09","12:27","Fresa",1.65,6,"Trujillo"
"2024-02-09","12:29","Jamon",7.37,9.5,"Arequipa"
"2024-02-09","12:30","Pollo",18.62,8,"Arequipa"
"2024-02-09","12:32","Lechuga",4.79,1.5,"Arequipa"
"2024-02-09","12:32","Carne de Res",2.97,16.5,"Cusco"
"2024-02-09","12:33","Pescado",0.48,15,"Lima"
"2024-02-09","12:36","Pescado",1.21,15,"Arequipa"
"2024-02-09","12:37","Huevo",1.57,7.2,"Lima"
"2024-02-09","12:40","Uva",1.8,4,"Lima"
"2024-02-09","12:40","Pescado",1.32,15,"Cusco"
"2024-02-09","12:45","Lechuga",25.63,1.5,"Arequipa"
"2024-02-09","12:45","Lechuga",4.79,1.5,"Trujillo"
"2024-02-09","12:46","Uva",10.74,4,"Trujillo"
"2024-02-09","12:46","Jamon",3.44,9.5,"Cusco"
"2024-02-09","12:47","Papa",42.29,1.2,"Trujillo"
"2024-02-09","12:48","Tomate",27,2,"Lima"
"2024-02-09","12:48","Uva",2.94,4,"Cusco"
"2024-02-09","12:49","Pescado",2.05,15,"Chiclayo"
"2024-02-09","12:53","Jamon",4.6,9.5,"Chiclayo"
"2024-02-09","12:56","Queso",4.96,10,"Lima"
"2024-02-09","12:58","Cordero",1.42,24,"Cusco"
"2024-02-09","13:02","Cordero",1.84,24,"Cusco"
"2024-02-09","13:03","Uva",1.8,4,"Cusco"
"2024-02-09","13:04","Fresa",1.2,6,"Arequipa"
"2024-02-09","13:04","Carne de Res",4.55,16.5,"Arequipa"
"2024-02-09","13:05","Manzana",3.28,3,"Arequipa"
"2024-02-09","13:05","Jamon",1.1,9.5,"Chiclayo"
"2024-02-09","13:07","Tomate",3.6,2,"Lima"
"2024-02-09","13:08","Pollo",2.88,8,"Cusco"
"2024-02-09","13:09","Fresa",4.7,6,"Arequipa"
"2024-02-09","13:13","Lechuga",4.79,1.5,"Lima"
"2024-02-09","13:16","Naranja",3.64,2.2,"Trujillo"
"2024-02-09","13:18","Cordero",0.86,24,"Arequipa"
"2024-02-09","13:18","Cordero",2.12,24,"Chiclayo"
"2024-02-09","13:19","Pollo",5.12,8,"Cusco"
"2024-02-09","13:20","Zanahoria",3.99,1.8,"Cusco"
"2024-02-09","13:21","Carne de Res",0.75,16.5,"Chiclayo"
"2024-02-09","13:23","Cordero",0.3,24,"Chiclayo"
"2024-02-09","13:24","Cebolla",11.34,1.8,"Lima"
"2024-02-09","13:24","Pescado",0.48,15,"Cusco"
"2024-02-09","13:26","Lechuga",27.52,1.5,"Lima"
"2024-02-09","13:26","Jamon",0.76,9.5,"Arequipa"
"2024-02-09","13:26","Jamon",4.11,9.5,"Trujillo"
"2024-02-09","13:26","Pescado",0.48,15,"Chiclayo"
"2024-02-09","13:29","Pollo",11.79,8,"Lima"
"2024-02-09","13:32","Manzana",4.5,3,"Trujillo"
"2024-02-09","13:34","Cordero",0.51,24,"Trujillo"
"2024-02-09","13:36","Jamon",3.16,9.5,"Chiclayo"
"2024-02-09","13:39","Carne de Cerdo",2.99,18,"Trujillo"
"2024-02-09","13:40","Jamon",1.79,9.5,"Trujillo"
"2024-02-09","13:41","Carne de Cerdo",0.64,18,"Arequipa"
"2024-02-09","13:42","Naranja",23.17,2.2,"Cusco"
"2024-02-09","13:43","Cordero",0.34,24,"Lima"
"2024-02-09","13:45","Uva",1.8,4,"Chiclayo"
"2024-02-09","13:46","Carne de Cerdo",1.42,18,"Lima"
"2024-02-09","13:46","Lechuga",5.01,1.5,"Lima"
"2024-02-09","13:47","Plátano",33.59,1.5,"Cusco"
"2024-02-09","13:49","Pollo",15.91,8,"Chiclayo"
"2024-02-09","13:50","Plátano",13.14,1.5,"Trujillo"
"2024-02-09","13:55","Lechuga",5.73,1.5,"Lima"
"2024-02-09","13:55","Pera",2.29,3.5,"Arequipa"
"2024-02-09","13:55","Cebolla",8.76,1.8,"Arequipa"
"2024-02-09","13:55","Pollo",12.9,8,"Trujillo"
"2024-02-09","13:56","Tomate",14.8,2,"Cusco"
"2024-02-09","13:57","Lechuga",10.59,1.5,"Arequipa"
"2024-02-09","14:00","Cordero",0.3,24,"Lima"
"2024-02-09","14:01","Naranja",19.41,2.2,"Lima"
"2024-02-09","14:02","Pollo",1.45,8,"Cusco"
"2024-02-09","14:02","Zanahoria",14.89,1.8,"Chiclayo"
"2024-02-09","14:05","Manzana",13.18,3,"Lima"
"2024-02-09","14:07","Plátano",30.8,1.5,"Cusco"
"2024-02-09","14:08","Cordero",0.31,24,"Arequipa"
"2024-02-09","14:08","Papa",11.5,1.2,"Chiclayo"
"2024-02-09","14:12","Carne de Cerdo",3.83,18,"Lima"
"2024-02-09","14:12","Manzana",15.22,3,"Trujillo"
"2024-02-09","14:13","Huevo",1.19,7.2,"Arequipa"
"2024-02-09","14:14","Fresa",8.54,6,"Lima"
"2024-02-09","14:15","Huevo",6.5,7.2,"Cusco"
"2024-02-09","14:18","Pescado",1.17,15,"Chiclayo"
"2024-02-09","14:19","Pollo",3.34,8,"Cusco"
"2024-02-09","14:19","Carne de Cerdo",2.82,18,"Chiclayo"
"2024-02-09","14:21","Uva",4.91,4,"Chiclayo"
"2024-02-09","14:27","Fresa",4.87,6,"Trujillo"
"2024-02-09","14:30","Plátano",143.33,1.5,"Trujillo"
"2024-02-09","14:31","Plátano",79.63,1.5,"Lima"
"2024-02-09","14:34","Pollo",2.57,8,"Trujillo"
"2024-02-09","14:35","Zanahoria",34.36,1.8,"Arequipa"
"2024-02-09","14:37","Pescado",0.48,15,"Chiclayo"
"2024-02-09","14:40","Carne de Res",1.06,16.5,"Lima"
"2024-02-09","14:41","Pollo",26.88,8,"Cusco"
"2024-02-09","14:44","Papa",5.99,1.2,"Cusco"
"2024-02-09","14:45","Carne de Res",5.75,16.5,"Cusco"
"2024-02-09","14:46","Fresa",2.23,6,"Trujillo"
"2024-02-09","14:46","Pera",15.93,3.5,"Chiclayo"
"2024-02-09","14:47","Zanahoria",40.54,1.8,"Cusco"
"2024-02-09","14:50","Pescado",1.58,15,"Chiclayo"
"2024-02-09","14:51","Fresa",7.18,6,"Arequipa"
"2024-02-09","14:51","Jamon",5.2,9.5,"Trujillo"
"2024-02-09","14:55","Manzana",48.57,3,"Lima"
"2024-02-09","14:55","Manzana",71.67,3,"Chiclayo"
"2024-02-09","14:58","Pollo",13.31,8,"Lima"
"2024-02-09","14:59","Uva",1.94,4,"Trujillo"
"2024-02-09","15:00","Papa",5.99,1.2,"Chiclayo"
"2024-02-09","15:03","Naranja",4.55,2.2,"Arequipa"
"2024-02-09","15:03","Zanahoria",7.08,1.8,"Chiclayo"
"2024-02-09","15:04","Tomate",10.9,2,"Chiclayo"
"2024-02-09","15:05","Jamon",18.38,9.5,"Arequipa"
"2024-02-09","15:05","Pera",11.68,3.5,"Trujillo"
"2024-02-09","15:07","Carne de Cerdo",2.51,18,"Arequipa"
"2024-02-09","15:07","Uva",9.32,4,"Chiclayo"
"2024-02-09","15:08","Pera",15.32,3.5,"Lima"
"2024-02-09","15:09","Huevo",6.22,7.2,"Arequipa"
"2024-02-09","15:09","Zanahoria",15.53,1.8,"Cusco"
"2024-02-09","15:09","Plátano",64.43,1.5,"Chiclayo"
"2024-02-09","15:11","Huevo",8.05,7.2,"Chiclayo"
"2024-02-09","15:13","Naranja",9.75,2.2,"Lima"
"2024-02-09","15:14","Papa",5.99,1.2,"Chiclayo"
"2024-02-09","15:15","Plátano",37.41,1.5,"Arequipa"
"2024-02-09","15:15","Uva",19.21,4,"Trujillo"
"2024-02-09","15:16","Pollo",0.9,8,"Lima"
"2024-02-09","15:16","Pera",8.08,3.5,"Trujillo"
"2024-02-09","15:16","Pollo",6.46,8,"Cusco"
"2024-02-09","15:17","Plátano",82.41,1.5,"Trujillo"
"2024-02-09","15:20","Lechuga",36.92,1.5,"Lima"
"2024-02-09","15:22","Queso",2.52,10,"Cusco"
"2024-02-09","15:22","Tomate",16.11,2,"Chiclayo"
"2024-02-09","15:23","Queso",0.72,10,"Lima"
"2024-02-09","15:29","Jamon",3.83,9.5,"Lima"
"2024-02-09","15:29","Lechuga",22.02,1.5,"Cusco"
"2024-02-09","15:31","Lechuga",4.79,1.5,"Lima"
"2024-02-09","15:31","Lechuga",25.95,1.5,"Chiclayo"
"2024-02-09","15:32","Cebolla",10.18,1.8,"Lima"
"2024-02-09","15:33","Uva",12.68,4,"Cusco"
"2024-02-09","15:34","Carne de Res",10.5,16.5,"Lima"
"2024-02-09","15:34","Huevo",14.8,7.2,"Chiclayo"
"2024-02-09","15:37","Carne de Cerdo",0.4,18,"Cusco"
"2024-02-09","15:37","Manzana",13.57,3,"Cusco"
"2024-02-09","15:38","Uva",8.56,4,"Arequipa"
"2024-02-09","15:39","Pollo",4.39,8,"Trujillo"
"2024-02-09","15:41","Uva",1.8,4,"Lima"
"2024-02-09","15:41","Plátano",27.05,1.5,"Arequipa"
"2024-02-09","15:41","Carne de Cerdo",0.62,18,"Chiclayo"
"2024-02-09","15:42","Plátano",25.23,1.5,"Trujillo"
"2024-02-09","15:43","Tomate",15.14,2,"Arequipa"
"2024-02-09","15:43","Lechuga",11.57,1.5,"Chiclayo"
"2024-02-09","15:47","Uva",13.19,4,"Arequipa"
"2024-02-09","15:49","Cordero",0.3,24,"Lima"
"2024-02-09","15:49","Pera",4.27,3.5,"Cusco"
"2024-02-09","15:50","Cebolla",12.78,1.8,"Lima"
"2024-02-09","15:50","Naranja",3.27,2.2,"Lima"
"2024-02-09","15:51","Pescado",1.53,15,"Arequipa"
"2024-02-09","15:56","Tomate",10.89,2,"Chiclayo"
"2024-02-09","15:58","Tomate",9.9,2,"Chiclayo"
"2024-02-09","15:59","Cebolla",3.99,1.8,"Arequipa"
"2024-02-09","15:59","Queso",7.9,10,"Cusco"
"2024-02-09","16:00","Pera",3.6,3.5,"Trujillo"
"2024-02-09","16:00","Pera",6.28,3.5,"Cusco"
"2024-02-09","16:01","Papa",26.03,1.2,"Chiclayo"
"2024-02-09","16:04","Zanahoria",7.88,1.8,"Cusco"
"2024-02-09","16:05","Tomate",28.32,2,"Cusco"
"2024-02-09","16:06","Papa",40.85,1.2,"Cusco"
"2024-02-09","16:07","Zanahoria",3.99,1.8,"Arequipa"
"2024-02-09","16:07","Cebolla",3.99,1.8,"Cusco"
"2024-02-09","16:10","Uva",4.38,4,"Arequipa"
"2024-02-09","16:10","Plátano",4.79,1.5,"Arequipa"
"2024-02-09","16:10","Pera",2.05,3.5,"Trujillo"
"2024-02-09","16:12","Pera",2.05,3.5,"Cusco"
"2024-02-09","16:12","Carne de Cerdo",0.54,18,"Cusco"
"2024-02-09","16:13","Naranja",10.87,2.2,"Cusco"
"2024-02-09","16:17","Carne de Cerdo",0.4,18,"Trujillo"
"2024-02-09","16:17","Huevo",17.71,7.2,"Chiclayo"
"2024-02-09","16:18","Carne de Res",0.44,16.5,"Lima"
"2024-02-09","16:19","Lechuga",26.06,1.5,"Lima"
"2024-02-09","16:21","Tomate",4.73,2,"Arequipa"
"2024-02-09","16:25","Manzana",2.4,3,"Lima"
"2024-02-09","16:25","Naranja",9.99,2.2,"Arequipa"
"2024-02-09","16:25","Huevo",1.15,7.2,"Cusco"
"2024-02-09","16:26","Uva",3.16,4,"Arequipa"
"2024-02-09","16:26","Naranja",7.5,2.2,"Chiclayo"
"2024-02-09","16:27","Queso",4.32,10,"Arequipa"
"2024-02-09","16:28","Pollo",4.44,8,"Arequipa"
"2024-02-09","16:30","Uva",2,4,"Trujillo"
"2024-02-09","16:30","Cebolla",52.8,1.8,"Trujillo"
"2024-02-09","16:30","Carne de Res",2.1,16.5,"Cusco"
"2024-02-09","16:33","Pera",2.85,3.5,"Cusco"
"2024-02-09","16:34","Zanahoria",3.99,1.8,"Cusco"
"2024-02-09","16:36","Carne de Res",4.54,16.5,"Lima"
"2024-02-09","16:39","Huevo",6.24,7.2,"Trujillo"
"2024-02-09","16:41","Cebolla",15.26,1.8,"Trujillo"
"2024-02-09","16:41","Plátano",19.11,1.5,"Chiclayo"
"2024-02-09","16:42","Uva",4.58,4,"Arequipa"
"2024-02-09","16:43","Carne de Cerdo",5.44,18,"Arequipa"
"2024-02-09","16:44","Plátano",4.79,1.5,"Trujillo"
"2024-02-09","16:48","Naranja",97.73,2.2,"Trujillo"
"2024-02-09","16:52","Pera",3.71,3.5,"Chiclayo"
"2024-02-09","16:55","Carne de Res",4.95,16.5,"Arequipa"
"2024-02-09","16:55","Carne de Res",4.46,16.5,"Cusco"
"2024-02-09","16:57","Cordero",1.62,24,"Trujillo"
"2024-02-09","16:58","Lechuga",16.85,1.5,"Chiclayo"
"2024-02-09","17:01","Carne de Res",7.93,16.5,"Lima"
"2024-02-09","17:02","Lechuga",39.97,1.5,"Arequipa"
"2024-02-09","17:03","Manzana",5.52,3,"Arequipa"
"2024-02-09","17:04","Manzana",6.63,3,"Trujillo"
"2024-02-09","17:05","Zanahoria",4.49,1.8,"Arequipa"
"2024-02-09","17:08","Jamon",1.08,9.5,"Lima"
"2024-02-09","17:11","Jamon",3.63,9.5,"Arequipa"
"2024-02-09","17:11","Manzana",6.06,3,"Trujillo"
"2024-02-09","17:13","Cebolla",18.94,1.8,"Chiclayo"
"2024-02-09","17:14","Lechuga",16.44,1.5,"Cusco"
"2024-02-09","17:20","Cordero",0.3,24,"Cusco"
"2024-02-09","17:20","Cebolla",9.13,1.8,"Chiclayo"
"2024-02-09","17:23","Pescado",1.02,15,"Arequipa"
"2024-02-09","17:25","Cordero",0.46,24,"Cusco"
"2024-02-09","17:26","Pera",4.86,3.5,"Cusco"
"2024-02-09","17:27","Manzana",2.4,3,"Cusco"
"2024-02-09","17:28","Cebolla",16.36,1.8,"Chiclayo"
"2024-02-09","17:30","Queso",3.63,10,"Lima"
"2024-02-09","17:33","Tomate",6.13,2,"Cusco"
"2024-02-09","17:35","Papa",179.17,1.2,"Lima"
"2024-02-09","17:35","Carne de Cerdo",0.72,18,"Arequipa"
"2024-02-09","17:43","Papa",8.96,1.2,"Trujillo"
"2024-02-09","17:43","Fresa",2.52,6,"Trujillo"
"2024-02-09","17:44","Cebolla",7.63,1.8,"Cusco"
"2024-02-09","17:44","Papa",9.63,1.2,"Chiclayo"
"2024-02-09","17:48","Cordero",0.3,24,"Cusco"
"2024-02-09","17:49","Carne de Cerdo",0.4,18,"Lima"
"2024-02-09","17:49","Cordero",0.48,24,"Trujillo"
"2024-02-09","17:50","Huevo",3.16,7.2,"Arequipa"
"2024-02-09","17:50","Zanahoria",3.99,1.8,"Trujillo"
"2024-02-09","17:50","Pescado",0.48,15,"Cusco"
"2024-02-09","17:51","Naranja",5.15,2.2,"Trujillo"
"2024-02-09","17:52","Huevo",5.95,7.2,"Lima"
"2024-02-09","17:53","Cebolla",4.96,1.8,"Cusco"
"2024-02-09","17:56","Pollo",3.08,8,"Lima"
"2024-02-09","17:56","Cordero",0.64,24,"Arequipa"
"2024-02-09","17:56","Pollo",14.93,8,"Cusco"
"2024-02-09","17:57","Papa",7.33,1.2,"Cusco"
"2024-02-09","17:58","Cebolla",3.99,1.8,"Cusco"
"2024-02-09","18:00","Zanahoria",6.28,1.8,"Cusco"
"2024-02-09","18:01","Carne de Cerdo",1.1,18,"Cusco"
"2024-02-09","18:07","Pescado",0.48,15,"Cusco"
"2024-02-09","18:13","Zanahoria",10.69,1.8,"Lima"
"2024-02-09","18:14","Plátano",21.87,1.5,"Arequipa"
"2024-02-09","18:15","Fresa",4.84,6,"Lima"
"2024-02-09","18:20","Zanahoria",5.21,1.8,"Trujillo"
"2024-02-09","18:20","Pollo",9.59,8,"Cusco"
"2024-02-09","18:23","Naranja",18.4,2.2,"Lima"
"2024-02-09","18:23","Manzana",3.17,3,"Chiclayo"
"2024-02-09","18:26","Cebolla",15.75,1.8,"Cusco"
"2024-02-09","18:27","Lechuga",7.38,1.5,"Lima"
"2024-02-09","18:28","Cordero",4.8,24,"Lima"
"2024-02-09","18:29","Huevo",1.27,7.2,"Lima"
"2024-02-09","18:29","Plátano",14.01,1.5,"Arequipa"
"2024-02-09","18:30","Carne de Cerdo",2.67,18,"Chiclayo"
"2024-02-09","18:32","Pollo",1.43,8,"Trujillo"
"2024-02-09","18:33","Pescado",0.88,15,"Chiclayo"
"2024-02-09","18:33","Tomate",20.11,2,"Chiclayo"
"2024-02-09","18:36","Carne de Cerdo",6.94,18,"Chiclayo"
"2024-02-09","18:37","Lechuga",4.79,1.5,"Arequipa"
"2024-02-09","18:38","Pera",9.65,3.5,"Lima"
"2024-02-09","18:39","Jamon",0.83,9.5,"Trujillo"
"2024-02-09","18:41","Manzana",48.67,3,"Trujillo"
"2024-02-09","18:42","Tomate",26.34,2,"Trujillo"
"2024-02-09","18:42","Cordero",0.74,24,"Trujillo"
"2024-02-09","18:43","Pollo",4.26,8,"Lima"
"2024-02-09","18:43","Pescado",1.16,15,"Trujillo"
"2024-02-09","18:44","Carne de Cerdo",0.85,18,"Trujillo"
"2024-02-09","18:45","Plátano",4.86,1.5,"Arequipa"
"2024-02-09","18:50","Carne de Cerdo",0.44,18,"Lima"
"2024-02-09","18:51","Papa",15.86,1.2,"Trujillo"
"2024-02-09","18:58","Queso",0.72,10,"Trujillo"
"2024-02-09","18:59","Pollo",3.93,8,"Arequipa"
"2024-02-09","18:59","Pollo",2.17,8,"Arequipa"
"2024-02-09","19:00","Pescado",0.48,15,"Cusco"
"2024-02-09","19:01","Plátano",9.87,1.5,"Arequipa"
"2024-02-09","19:03","Zanahoria",5.46,1.8,"Chiclayo"
"2024-02-09","19:06","Papa",15.59,1.2,"Arequipa"
"2024-02-09","19:07","Queso",18.32,10,"Chiclayo"
"2024-02-09","19:08","Huevo",8.1,7.2,"Lima"
"2024-02-09","19:08","Papa",48.12,1.2,"Arequipa"
"2024-02-09","19:12","Papa",179.17,1.2,"Chiclayo"
"2024-02-09","19:13","Zanahoria",101.83,1.8,"Cusco"
"2024-02-09","19:14","Huevo",1.97,7.2,"Arequipa"
"2024-02-09","19:16","Lechuga",4.79,1.5,"Arequipa"
"2024-02-09","19:16","Pollo",1.03,8,"Chiclayo"
"2024-02-09","19:17","Carne de Cerdo",1.87,18,"Lima"
"2024-02-09","19:17","Pescado",1.41,15,"Arequipa"
"2024-02-09","19:22","Pollo",7.84,8,"Trujillo"
"2024-02-09","19:22","Tomate",45.02,2,"Cusco"
"2024-02-09","19:24","Papa",17.71,1.2,"Lima"
"2024-02-09","19:25","Tomate",10.92,2,"Arequipa"
"2024-02-09","19:25","Naranja",11.17,2.2,"Trujillo"
"2024-02-09","19:25","Plátano",10.97,1.5,"Cusco"
"2024-02-09","19:26","Zanahoria",7.59,1.8,"Cusco"
"2024-02-09","19:29","Queso",0.72,10,"Chiclayo"
"2024-02-09","19:30","Tomate",7.86,2,"Lima"
"2024-02-09","19:30","Fresa",5.7,6,"Arequipa"
"2024-02-09","19:30","Carne de Cerdo",2.22,18,"Cusco"
"2024-02-09","19:36","Zanahoria",6.32,1.8,"Cusco"
"2024-02-09","19:38","Carne de Cerdo",0.65,18,"Chiclayo"
"2024-02-09","19:39","Jamon",3.28,9.5,"Lima"
"2024-02-09","19:39","Pera",2.05,3.5,"Trujillo"
"2024-02-09","19:39","Jamon",1.34,9.5,"Cusco"
"2024-02-09","19:40","Jamon",2.24,9.5,"Chiclayo"
"2024-02-09","19:42","Queso",1.32,10,"Cusco"
"2024-02-09","19:43","Huevo",20.38,7.2,"Lima"
"2024-02-09","19:43","Naranja",4.17,2.2,"Trujillo"
"2024-02-09","19:43","Cebolla",10.43,1.8,"Chiclayo"
"2024-02-09","19:44","Tomate",10.2,2,"Arequipa"
"2024-02-09","19:44","Uva",11.18,4,"Trujillo"
"2024-02-09","19:53","Naranja",6.63,2.2,"Trujillo"
"2024-02-09","19:55","Cordero",0.3,24,"Chiclayo"
"2024-02-09","19:57","Carne de Cerdo",2.68,18,"Chiclayo"
