Fecha,Servicio,Monto
2023-03-22,Regular,100.9
2023-03-22,Confort,75.2
2023-03-22,Regular,25.0
2023-03-22,Económica,15.9
2023-03-22,Económica,23.7
2023-03-22,Confort,129.6
2023-03-22,Regular,51.1
2023-03-22,Regular,46.0
2023-03-22,Regular,52.8
2023-03-22,Regular,31.5
2023-03-22,Confort,87.6
2023-03-22,Regular,45.0
2023-03-22,Económica,15.9
2023-03-22,Económica,16.5
2023-03-22,Regular,46.3
2023-03-22,Regular,140.1
2023-03-22,Regular,27.4
2023-03-22,Confort,106.1
2023-03-22,Confort,78.1
2023-03-22,Económica,23.4
2023-03-22,Económica,11.7
2023-03-22,Económica,15.1
2023-03-22,Regular,71.5
2023-03-22,Económica,20.5
2023-03-22,Regular,31.9
2023-03-22,Confort,42.9
2023-03-22,Regular,71.0
2023-03-22,Económica,15.7
2023-03-22,Regular,34.6
2023-03-22,Regular,41.3
2023-03-22,Regular,46.7
2023-03-22,Regular,90.5
2023-03-22,Regular,18.9
2023-03-22,Regular,87.8
2023-03-22,Confort,65.7
2023-03-22,Económica,48.3
2023-03-22,Regular,66.7
2023-03-22,Regular,35.1
2023-03-22,Económica,17.0
2023-03-22,Confort,61.7
2023-03-22,Regular,45.1
2023-03-22,Regular,58.1
2023-03-22,Regular,29.5
2023-03-22,Confort,122.0
2023-03-22,Regular,51.8
2023-03-22,Regular,14.2
2023-03-22,Confort,38.2
2023-03-22,Regular,76.6
2023-03-22,Regular,84.6
2023-03-22,Regular,42.2
2023-03-22,Confort,116.2
2023-03-22,Regular,24.7
2023-03-22,Regular,34.9
2023-03-22,Regular,118.0
2023-03-22,Confort,116.9
2023-03-22,Económica,64.6
2023-03-22,Regular,102.4
2023-03-22,Económica,14.4
2023-03-22,Confort,104.5
2023-03-22,Económica,28.2
2023-03-22,Económica,19.3
2023-03-22,Económica,22.9
2023-03-22,Económica,35.5
2023-03-22,Confort,23.6
2023-03-22,Económica,28.2
2023-03-22,Regular,16.8
2023-03-22,Regular,26.6
2023-03-22,Regular,50.1
2023-03-22,Regular,37.5
2023-03-23,Regular,28.8
2023-03-23,Regular,70.6
2023-03-23,Confort,108.9
2023-03-23,Confort,72.4
2023-03-23,Económica,27.8
2023-03-23,Regular,70.2
2023-03-23,Económica,17.3
2023-03-23,Económica,16.2
2023-03-23,Confort,28.7
2023-03-23,Regular,82.8
2023-03-23,Económica,22.5
2023-03-23,Económica,12.9
2023-03-23,Económica,16.2
2023-03-23,Regular,96.4
2023-03-23,Económica,54.4
2023-03-23,Económica,22.9
2023-03-23,Regular,45.8
2023-03-23,Regular,43.1
2023-03-23,Confort,57.0
2023-03-23,Económica,21.7
2023-03-23,Confort,98.2
2023-03-23,Económica,26.3
2023-03-23,Regular,62.3
2023-03-23,Económica,10.7
2023-03-23,Regular,30.6
2023-03-23,Regular,29.1
2023-03-23,Regular,44.6
2023-03-23,Regular,13.3
2023-03-23,Regular,78.9
2023-03-23,Económica,20.8
2023-03-23,Regular,59.9
2023-03-23,Confort,81.8
2023-03-23,Confort,46.4
2023-03-23,Confort,69.6
2023-03-23,Regular,57.9
2023-03-23,Regular,29.4
2023-03-23,Regular,83.1
2023-03-23,Regular,25.4
2023-03-23,Regular,47.4
2023-03-23,Regular,70.4
2023-03-23,Regular,31.0
2023-03-23,Económica,25.9
2023-03-23,Regular,37.2
2023-03-23,Regular,85.2
2023-03-23,Regular,127.4
2023-03-23,Confort,44.8
2023-03-23,Regular,57.8
2023-03-23,Confort,113.1
2023-03-23,Económica,14.6
2023-03-23,Económica,21.7
2023-03-23,Regular,64.5
2023-03-23,Regular,86.7
2023-03-23,Confort,95.9
2023-03-23,Económica,33.7
2023-03-23,Económica,14.1
2023-03-23,Económica,35.4
2023-03-23,Económica,21.6
2023-03-23,Regular,25.2
2023-03-23,Confort,75.3
2023-03-23,Confort,13.5
2023-03-23,Regular,87.6
2023-03-23,Regular,34.6
2023-03-23,Regular,50.0
2023-03-23,Económica,14.1
2023-03-23,Regular,28.2
2023-03-23,Económica,14.2
2023-03-23,Regular,153.9
2023-03-23,Regular,82.7
2023-03-23,Regular,37.2
2023-03-23,Económica,21.2
2023-03-23,Regular,129.7
2023-03-23,Regular,28.7
2023-03-23,Económica,17.8
2023-03-23,Económica,46.6
2023-03-23,Confort,137.1
2023-03-23,Económica,10.2
2023-03-23,Confort,22.0
2023-03-23,Regular,133.1
2023-03-23,Económica,18.3
2023-03-23,Económica,15.3
2023-03-23,Confort,47.3
2023-03-24,Regular,79.0
2023-03-24,Regular,32.6
2023-03-24,Regular,191.7
2023-03-24,Regular,49.6
2023-03-24,Económica,12.7
2023-03-24,Confort,182.0
2023-03-24,Regular,28.3
2023-03-24,Regular,21.8
2023-03-24,Regular,38.4
2023-03-24,Económica,22.6
2023-03-24,Confort,13.2
2023-03-24,Económica,10.0
2023-03-24,Regular,30.8
2023-03-24,Regular,73.2
2023-03-24,Regular,39.6
2023-03-24,Regular,258.8
2023-03-24,Económica,21.8
2023-03-24,Regular,21.5
2023-03-24,Económica,16.1
2023-03-24,Económica,16.2
2023-03-24,Económica,21.7
2023-03-24,Regular,64.8
2023-03-24,Regular,92.3
2023-03-24,Confort,138.6
2023-03-24,Económica,19.2
2023-03-24,Regular,84.2
2023-03-24,Regular,23.9
2023-03-24,Económica,14.2
2023-03-24,Confort,81.1
2023-03-24,Regular,45.2
2023-03-24,Económica,16.3
2023-03-24,Económica,29.6
2023-03-24,Económica,21.8
2023-03-24,Confort,56.5
2023-03-24,Regular,31.0
2023-03-24,Regular,168.0
2023-03-24,Económica,12.0
2023-03-24,Confort,25.3
2023-03-24,Regular,32.9
2023-03-24,Regular,34.4
2023-03-24,Económica,23.2
2023-03-24,Confort,55.5
2023-03-24,Confort,82.4
2023-03-24,Regular,107.3
2023-03-24,Regular,67.0
2023-03-24,Regular,76.2
2023-03-24,Regular,37.9
2023-03-24,Regular,70.9
2023-03-24,Regular,22.6
2023-03-24,Regular,27.7
2023-03-24,Económica,23.3
2023-03-24,Regular,31.9
2023-03-24,Económica,21.7
2023-03-24,Confort,123.6
2023-03-24,Económica,23.1
2023-03-24,Económica,13.6
2023-03-24,Regular,36.1
2023-03-24,Económica,12.0
2023-03-24,Económica,14.1
2023-03-24,Económica,18.6
2023-03-24,Económica,31.7
2023-03-24,Regular,29.8
2023-03-24,Regular,66.0
2023-03-24,Regular,56.9
2023-03-24,Regular,29.4
2023-03-24,Económica,24.1
2023-03-24,Económica,23.3
2023-03-24,Confort,61.8
2023-03-24,Económica,11.9
2023-03-24,Económica,10.4
2023-03-24,Regular,65.3
2023-03-24,Regular,32.6
2023-03-24,Económica,14.9
2023-03-24,Económica,19.4
2023-03-24,Regular,103.9
2023-03-24,Confort,78.4
2023-03-24,Regular,53.1
2023-03-24,Económica,32.9
2023-03-24,Confort,35.6
2023-03-24,Confort,138.9
2023-03-24,Regular,127.6
2023-03-24,Económica,18.4
2023-03-25,Regular,76.5
2023-03-25,Regular,18.8
2023-03-25,Económica,19.6
2023-03-25,Confort,55.0
2023-03-25,Económica,30.7
2023-03-25,Confort,116.9
2023-03-25,Económica,13.7
2023-03-25,Regular,38.6
2023-03-25,Confort,110.0
2023-03-25,Confort,103.5
2023-03-25,Económica,16.8
2023-03-25,Regular,28.2
2023-03-25,Regular,48.5
2023-03-25,Económica,16.9
2023-03-25,Confort,147.3
2023-03-25,Confort,108.2
2023-03-25,Confort,17.3
2023-03-25,Económica,15.2
2023-03-25,Económica,13.6
2023-03-25,Regular,105.8
2023-03-25,Económica,18.6
2023-03-25,Regular,31.5
2023-03-25,Económica,33.8
2023-03-25,Regular,46.4
2023-03-25,Económica,13.0
2023-03-25,Económica,20.3
2023-03-25,Confort,116.9
2023-03-25,Confort,105.3
2023-03-25,Regular,70.6
2023-03-25,Económica,10.8
2023-03-25,Confort,25.8
2023-03-25,Regular,49.4
2023-03-25,Regular,22.8
2023-03-25,Confort,105.8
2023-03-25,Confort,50.1
2023-03-25,Económica,13.0
2023-03-25,Regular,105.6
2023-03-25,Confort,136.2
2023-03-25,Económica,13.2
2023-03-25,Regular,40.3
2023-03-25,Económica,24.4
2023-03-25,Regular,29.9
2023-03-25,Económica,17.9
2023-03-25,Regular,44.4
2023-03-25,Regular,136.4
2023-03-25,Regular,37.9
2023-03-25,Económica,13.5
2023-03-25,Regular,48.6
2023-03-25,Regular,26.6
2023-03-25,Confort,87.3
2023-03-25,Regular,32.7
2023-03-25,Económica,18.5
2023-03-25,Económica,18.5
2023-03-25,Regular,68.4
2023-03-25,Económica,22.3
2023-03-25,Regular,68.1
2023-03-25,Económica,19.2
2023-03-25,Regular,25.5
2023-03-25,Regular,35.0
2023-03-25,Regular,124.4
2023-03-25,Confort,117.0
2023-03-25,Regular,19.2
2023-03-25,Económica,27.7
2023-03-25,Económica,16.5
2023-03-25,Regular,38.4
2023-03-25,Económica,34.6
2023-03-25,Confort,102.1
2023-03-25,Regular,116.0
2023-03-25,Regular,29.3
2023-03-25,Regular,37.0
2023-03-25,Regular,100.3
2023-03-25,Regular,75.5
2023-03-25,Económica,10.1
2023-03-25,Económica,25.4
2023-03-25,Económica,31.8
2023-03-25,Económica,20.4
2023-03-26,Económica,20.1
2023-03-26,Económica,11.8
2023-03-26,Regular,56.9
2023-03-26,Económica,23.8
2023-03-26,Económica,12.4
2023-03-26,Económica,21.9
2023-03-26,Confort,83.6
2023-03-26,Regular,96.7
2023-03-26,Regular,40.0
2023-03-26,Regular,34.5
2023-03-26,Regular,183.3
2023-03-26,Económica,20.2
2023-03-26,Económica,21.0
2023-03-26,Económica,25.7
2023-03-26,Regular,18.6
2023-03-26,Económica,31.7
2023-03-26,Confort,119.9
2023-03-26,Confort,53.5
2023-03-26,Regular,34.1
2023-03-26,Regular,133.9
2023-03-26,Regular,12.3
2023-03-26,Económica,20.7
2023-03-26,Regular,48.0
2023-03-26,Regular,53.5
2023-03-26,Económica,11.8
2023-03-26,Regular,33.5
2023-03-26,Regular,57.6
2023-03-26,Regular,64.5
2023-03-26,Confort,56.2
2023-03-26,Confort,27.6
2023-03-26,Regular,14.5
2023-03-26,Regular,35.3
2023-03-26,Económica,16.3
2023-03-26,Regular,144.1
2023-03-26,Regular,39.3
2023-03-26,Regular,27.4
2023-03-26,Confort,76.1
2023-03-26,Regular,41.3
2023-03-26,Regular,26.9
2023-03-26,Regular,86.0
2023-03-26,Confort,101.8
2023-03-26,Confort,60.8
2023-03-26,Regular,12.2
2023-03-26,Regular,48.0
2023-03-26,Regular,75.5
2023-03-26,Regular,16.7
2023-03-26,Económica,21.8
2023-03-26,Confort,107.4
2023-03-26,Regular,10.9
2023-03-26,Regular,73.5
2023-03-26,Regular,39.2
2023-03-26,Regular,36.9
2023-03-26,Económica,10.3
2023-03-26,Regular,87.8
2023-03-26,Económica,30.3
2023-03-26,Regular,45.4
2023-03-26,Confort,61.4
2023-03-26,Regular,65.2
2023-03-26,Regular,152.0
2023-03-26,Regular,44.5
2023-03-26,Confort,33.2
2023-03-26,Regular,149.7
2023-03-26,Regular,56.7
2023-03-26,Regular,26.1
2023-03-26,Económica,16.1
2023-03-26,Regular,94.1
2023-03-26,Regular,30.5
2023-03-26,Regular,59.1
2023-03-26,Económica,38.9
2023-03-26,Económica,20.1
2023-03-26,Regular,51.9
2023-03-26,Económica,12.8
2023-03-26,Regular,34.3
2023-03-26,Regular,46.0
2023-03-26,Regular,36.1
2023-03-26,Regular,72.8
2023-03-27,Confort,83.8
2023-03-27,Confort,71.9
2023-03-27,Económica,11.7
2023-03-27,Confort,19.1
2023-03-27,Regular,42.3
2023-03-27,Regular,124.5
2023-03-27,Regular,85.6
2023-03-27,Regular,87.5
2023-03-27,Económica,25.2
2023-03-27,Regular,33.5
2023-03-27,Regular,36.7
2023-03-27,Económica,17.2
2023-03-27,Económica,11.3
2023-03-27,Confort,133.1
2023-03-27,Económica,21.5
2023-03-27,Económica,21.5
2023-03-27,Económica,13.7
2023-03-27,Confort,120.6
2023-03-27,Regular,46.4
2023-03-27,Económica,56.1
2023-03-27,Confort,111.7
2023-03-27,Regular,27.8
2023-03-27,Confort,50.7
2023-03-27,Económica,11.7
2023-03-27,Económica,18.7
2023-03-27,Regular,84.6
2023-03-27,Regular,71.0
2023-03-27,Regular,28.1
2023-03-27,Regular,29.8
2023-03-27,Regular,42.0
2023-03-27,Económica,10.0
2023-03-27,Regular,21.6
2023-03-27,Económica,19.8
2023-03-27,Económica,22.1
2023-03-27,Confort,78.8
2023-03-27,Regular,23.8
2023-03-27,Económica,18.9
2023-03-27,Regular,39.4
2023-03-27,Regular,94.2
2023-03-27,Económica,21.6
2023-03-27,Económica,13.4
2023-03-27,Regular,28.5
2023-03-27,Regular,67.7
2023-03-27,Regular,43.6
2023-03-27,Regular,81.2
2023-03-27,Regular,144.6
2023-03-27,Confort,76.0
2023-03-27,Confort,48.8
2023-03-27,Económica,38.5
2023-03-27,Económica,11.7
2023-03-27,Regular,184.3
2023-03-27,Regular,30.3
2023-03-27,Económica,16.9
2023-03-27,Confort,56.1
2023-03-27,Económica,24.0
2023-03-27,Regular,47.0
2023-03-27,Regular,47.1
2023-03-27,Regular,34.7
2023-03-27,Confort,85.8
2023-03-27,Regular,22.9
2023-03-27,Regular,35.0
2023-03-27,Regular,42.4
2023-03-27,Regular,55.7
2023-03-27,Regular,74.3
2023-03-27,Regular,31.1
2023-03-27,Confort,53.6
2023-03-27,Económica,16.8
2023-03-27,Regular,123.1
2023-03-27,Regular,30.3
2023-03-27,Regular,64.8
2023-03-27,Económica,10.9
2023-03-27,Regular,19.6
2023-03-27,Regular,38.0
2023-03-27,Regular,98.3
2023-03-27,Regular,41.4
2023-03-27,Confort,121.4
2023-03-27,Confort,37.7
2023-03-27,Regular,38.3
2023-03-27,Económica,15.3
2023-03-27,Confort,78.1
2023-03-28,Económica,22.5
2023-03-28,Confort,111.6
2023-03-28,Confort,116.8
2023-03-28,Confort,136.8
2023-03-28,Económica,42.5
2023-03-28,Regular,60.0
2023-03-28,Regular,76.6
2023-03-28,Regular,16.2
2023-03-28,Confort,50.6
2023-03-28,Económica,11.5
2023-03-28,Regular,40.4
2023-03-28,Económica,17.4
2023-03-28,Económica,18.9
2023-03-28,Económica,30.1
2023-03-28,Regular,35.0
2023-03-28,Regular,53.1
2023-03-28,Económica,13.4
2023-03-28,Regular,41.0
2023-03-28,Económica,18.9
2023-03-28,Regular,47.7
2023-03-28,Regular,54.8
2023-03-28,Regular,46.0
2023-03-28,Regular,69.2
2023-03-28,Económica,28.1
2023-03-28,Regular,74.0
2023-03-28,Regular,35.1
2023-03-28,Regular,39.3
2023-03-28,Regular,56.2
2023-03-28,Confort,10.8
2023-03-28,Regular,56.9
2023-03-28,Regular,52.6
2023-03-28,Regular,26.4
2023-03-28,Regular,14.0
2023-03-28,Económica,14.2
2023-03-28,Confort,123.4
2023-03-28,Confort,61.7
2023-03-28,Económica,16.0
2023-03-28,Económica,29.5
2023-03-28,Regular,49.7
2023-03-28,Confort,89.8
2023-03-28,Económica,12.0
2023-03-28,Económica,21.9
2023-03-28,Regular,107.4
2023-03-28,Regular,10.4
2023-03-28,Económica,19.9
2023-03-28,Confort,151.2
2023-03-28,Confort,52.0
2023-03-28,Económica,23.4
2023-03-28,Regular,13.1
2023-03-28,Económica,11.3
2023-03-28,Económica,22.4
2023-03-28,Confort,104.2
2023-03-28,Regular,33.8
2023-03-28,Confort,66.3
2023-03-28,Confort,120.7
2023-03-28,Regular,33.2
2023-03-28,Regular,19.4
2023-03-28,Regular,42.2
2023-03-28,Regular,115.5
2023-03-28,Regular,82.1
2023-03-28,Económica,13.0
2023-03-28,Regular,62.1
2023-03-28,Regular,47.5
2023-03-28,Confort,115.2
2023-03-28,Económica,15.8
2023-03-28,Regular,43.7
2023-03-28,Confort,103.5
2023-03-28,Regular,33.3
2023-03-28,Regular,39.1
2023-03-28,Económica,13.2
2023-03-28,Económica,24.4
2023-03-28,Regular,27.3
2023-03-28,Regular,138.3
2023-03-28,Regular,24.7
2023-03-28,Regular,37.3
2023-03-28,Regular,59.2
2023-03-28,Económica,17.8
2023-03-28,Confort,39.4
2023-03-28,Regular,69.3
2023-03-28,Regular,99.1
2023-03-28,Confort,53.5
2023-03-28,Regular,58.9
2023-03-29,Económica,15.2
2023-03-29,Confort,123.1
2023-03-29,Económica,15.5
2023-03-29,Regular,67.8
2023-03-29,Económica,21.9
2023-03-29,Regular,115.2
2023-03-29,Económica,59.4
2023-03-29,Regular,64.4
2023-03-29,Económica,19.6
2023-03-29,Económica,32.7
2023-03-29,Regular,47.3
2023-03-29,Regular,67.0
2023-03-29,Económica,14.3
2023-03-29,Confort,137.2
2023-03-29,Regular,95.7
2023-03-29,Económica,22.2
2023-03-29,Confort,77.1
2023-03-29,Regular,38.3
2023-03-29,Regular,34.0
2023-03-29,Regular,24.6
2023-03-29,Regular,43.7
2023-03-29,Confort,60.8
2023-03-29,Económica,30.5
2023-03-29,Regular,48.5
2023-03-29,Regular,56.6
2023-03-29,Regular,58.2
2023-03-29,Económica,12.1
2023-03-29,Confort,86.2
2023-03-29,Regular,33.8
2023-03-29,Económica,21.8
2023-03-29,Económica,20.7
2023-03-29,Económica,35.6
2023-03-29,Regular,94.5
2023-03-29,Regular,28.4
2023-03-29,Regular,63.7
2023-03-29,Económica,14.0
2023-03-29,Regular,35.1
2023-03-29,Confort,195.8
2023-03-29,Regular,67.1
2023-03-29,Económica,19.2
2023-03-29,Regular,37.0
2023-03-29,Regular,20.3
2023-03-29,Regular,30.4
2023-03-29,Confort,68.8
2023-03-29,Confort,67.2
2023-03-29,Regular,20.0
2023-03-29,Confort,109.1
2023-03-29,Económica,44.8
2023-03-29,Regular,28.5
2023-03-29,Regular,37.0
2023-03-29,Regular,46.0
2023-03-29,Confort,41.8
2023-03-29,Económica,35.8
2023-03-29,Económica,37.3
2023-03-29,Económica,17.5
2023-03-29,Regular,75.0
2023-03-29,Regular,40.3
2023-03-29,Confort,15.5
2023-03-29,Regular,66.4
2023-03-29,Regular,114.5
2023-03-29,Regular,124.2
2023-03-29,Regular,27.9
2023-03-29,Económica,15.6
2023-03-29,Regular,38.3
2023-03-29,Económica,14.6
2023-03-29,Regular,115.4
2023-03-29,Económica,17.9
2023-03-29,Regular,21.3
2023-03-29,Económica,30.2
2023-03-29,Regular,28.7
2023-03-29,Regular,71.4
2023-03-29,Confort,33.6
2023-03-29,Económica,17.3
2023-03-29,Económica,22.1
2023-03-29,Regular,37.6
2023-03-29,Económica,16.2
2023-03-29,Regular,46.7
2023-03-29,Confort,42.4
2023-03-29,Regular,58.7
2023-03-29,Regular,117.7
2023-03-29,Regular,104.4
2023-03-30,Confort,135.0
2023-03-30,Económica,22.0
2023-03-30,Económica,16.0
2023-03-30,Confort,25.4
2023-03-30,Confort,106.5
2023-03-30,Confort,163.1
2023-03-30,Regular,93.9
2023-03-30,Económica,15.0
2023-03-30,Confort,136.0
2023-03-30,Regular,33.6
2023-03-30,Económica,10.4
2023-03-30,Económica,35.0
2023-03-30,Económica,12.0
2023-03-30,Regular,43.6
2023-03-30,Regular,27.7
2023-03-30,Regular,37.4
2023-03-30,Regular,50.6
2023-03-30,Confort,96.9
2023-03-30,Regular,56.4
2023-03-30,Económica,34.4
2023-03-30,Regular,83.2
2023-03-30,Confort,111.0
2023-03-30,Confort,15.5
2023-03-30,Regular,42.5
2023-03-30,Regular,24.3
2023-03-30,Económica,12.1
2023-03-30,Regular,57.3
2023-03-30,Regular,95.0
2023-03-30,Regular,17.6
2023-03-30,Regular,81.6
2023-03-30,Regular,92.2
2023-03-30,Regular,115.1
2023-03-30,Regular,23.2
2023-03-30,Regular,110.3
2023-03-30,Regular,26.5
2023-03-30,Regular,44.4
2023-03-30,Económica,12.2
2023-03-30,Económica,11.9
2023-03-30,Regular,64.5
2023-03-30,Regular,35.2
2023-03-30,Económica,22.7
2023-03-30,Económica,19.0
2023-03-30,Económica,57.4
2023-03-30,Económica,10.0
2023-03-30,Confort,80.1
2023-03-30,Regular,13.5
2023-03-30,Regular,19.1
2023-03-30,Regular,30.9
2023-03-30,Económica,38.4
2023-03-30,Económica,28.8
2023-03-30,Confort,26.5
2023-03-30,Confort,152.1
2023-03-30,Regular,53.9
2023-03-30,Económica,11.0
2023-03-30,Regular,34.1
2023-03-30,Regular,99.0
2023-03-30,Regular,25.4
2023-03-30,Regular,14.3
2023-03-30,Confort,70.8
2023-03-30,Regular,49.9
2023-03-30,Regular,46.1
2023-03-30,Económica,12.4
2023-03-30,Confort,16.5
2023-03-30,Confort,51.7
2023-03-30,Regular,20.0
2023-03-30,Regular,40.0
2023-03-30,Confort,43.7
2023-03-30,Económica,24.3
2023-03-30,Regular,136.9
2023-03-30,Regular,89.1
2023-03-30,Regular,64.8
2023-03-30,Económica,13.5
2023-03-30,Económica,14.8
2023-03-30,Confort,39.0
2023-03-30,Económica,17.5
2023-03-30,Regular,173.8
2023-03-30,Económica,17.4
2023-03-30,Regular,38.6
2023-03-30,Regular,29.4
2023-03-30,Regular,53.6
2023-03-31,Económica,15.8
2023-03-31,Regular,33.5
2023-03-31,Económica,23.4
2023-03-31,Regular,101.3
2023-03-31,Económica,11.7
2023-03-31,Confort,112.3
2023-03-31,Regular,84.8
2023-03-31,Regular,24.8
2023-03-31,Regular,75.0
2023-03-31,Económica,11.3
2023-03-31,Confort,152.3
2023-03-31,Regular,41.2
2023-03-31,Confort,25.1
2023-03-31,Confort,28.8
2023-03-31,Económica,12.9
2023-03-31,Regular,199.7
2023-03-31,Económica,11.7
2023-03-31,Regular,54.4
2023-03-31,Regular,34.4
2023-03-31,Confort,134.2
2023-03-31,Económica,21.8
2023-03-31,Regular,41.7
2023-03-31,Confort,37.5
2023-03-31,Regular,60.7
2023-03-31,Económica,12.9
2023-03-31,Económica,19.0
2023-03-31,Económica,20.1
2023-03-31,Confort,66.0
2023-03-31,Económica,18.8
2023-03-31,Económica,45.6
2023-03-31,Económica,20.1
2023-03-31,Regular,92.6
2023-03-31,Regular,129.1
2023-03-31,Regular,40.5
2023-03-31,Regular,28.1
2023-03-31,Económica,21.1
2023-03-31,Regular,12.1
2023-03-31,Regular,23.1
2023-03-31,Confort,54.4
2023-03-31,Regular,41.9
2023-03-31,Confort,130.4
2023-03-31,Regular,31.1
2023-03-31,Regular,59.4
2023-03-31,Regular,38.1
2023-03-31,Confort,40.0
2023-03-31,Económica,23.0
2023-03-31,Económica,35.3
2023-03-31,Regular,36.6
2023-03-31,Confort,61.2
2023-03-31,Confort,128.0
2023-03-31,Regular,26.7
2023-03-31,Económica,11.8
2023-03-31,Regular,38.6
2023-03-31,Regular,42.8
2023-03-31,Regular,17.7
2023-03-31,Regular,69.7
2023-03-31,Confort,185.2
2023-03-31,Regular,131.7
2023-03-31,Regular,19.2
2023-03-31,Confort,97.0
2023-03-31,Económica,60.9
2023-03-31,Regular,35.3
2023-03-31,Confort,42.5
2023-03-31,Regular,89.1
2023-03-31,Económica,37.3
2023-03-31,Confort,29.5
2023-03-31,Regular,38.4
2023-03-31,Regular,46.1
2023-03-31,Económica,18.8
2023-03-31,Confort,106.6
2023-03-31,Confort,56.8
2023-03-31,Regular,51.9
2023-03-31,Regular,14.4
2023-03-31,Regular,48.7
2023-03-31,Regular,15.4
2023-03-31,Económica,13.4
2023-03-31,Confort,41.3
2023-03-31,Económica,31.5
2023-03-31,Regular,47.1
2023-03-31,Regular,13.9
2023-03-31,Regular,33.6
2023-04-01,Económica,19.2
2023-04-01,Regular,219.0
2023-04-01,Económica,49.6
2023-04-01,Confort,65.9
2023-04-01,Regular,28.9
2023-04-01,Económica,14.8
2023-04-01,Confort,189.0
2023-04-01,Económica,26.2
2023-04-01,Económica,36.5
2023-04-01,Regular,60.4
2023-04-01,Económica,11.2
2023-04-01,Regular,89.9
2023-04-01,Regular,47.0
2023-04-01,Regular,25.7
2023-04-01,Económica,13.1
2023-04-01,Regular,18.5
2023-04-01,Regular,118.3
2023-04-01,Regular,65.7
2023-04-01,Regular,23.8
2023-04-01,Económica,13.3
2023-04-01,Confort,66.4
2023-04-01,Regular,50.8
2023-04-01,Económica,34.9
2023-04-01,Económica,31.7
2023-04-01,Confort,21.7
2023-04-01,Regular,63.2
2023-04-01,Confort,179.6
2023-04-01,Económica,19.3
2023-04-01,Económica,53.7
2023-04-01,Regular,36.5
2023-04-01,Regular,38.4
2023-04-01,Regular,24.1
2023-04-01,Confort,93.8
2023-04-01,Regular,41.9
2023-04-01,Económica,47.7
2023-04-01,Regular,27.5
2023-04-01,Económica,19.6
2023-04-01,Económica,14.3
2023-04-01,Regular,70.2
2023-04-01,Económica,20.5
2023-04-01,Regular,66.3
2023-04-01,Económica,33.8
2023-04-01,Regular,35.8
2023-04-01,Confort,40.4
2023-04-01,Económica,32.0
2023-04-01,Económica,15.1
2023-04-01,Regular,27.8
2023-04-01,Regular,62.4
2023-04-01,Confort,62.7
2023-04-01,Regular,26.2
2023-04-01,Económica,39.6
2023-04-01,Económica,20.3
2023-04-01,Económica,21.3
2023-04-01,Regular,11.1
2023-04-01,Regular,119.1
2023-04-01,Económica,21.4
2023-04-01,Económica,22.4
2023-04-01,Regular,25.8
2023-04-01,Económica,16.5
2023-04-01,Regular,59.0
2023-04-01,Económica,13.8
2023-04-01,Económica,16.9
2023-04-01,Regular,59.7
2023-04-01,Regular,29.9
2023-04-01,Regular,69.1
2023-04-01,Regular,49.2
2023-04-01,Económica,24.2
2023-04-01,Regular,60.6
2023-04-01,Económica,15.9
2023-04-01,Regular,46.9
2023-04-01,Regular,37.6
2023-04-01,Regular,25.0
2023-04-01,Confort,54.5
2023-04-01,Regular,108.5
2023-04-01,Confort,337.6
2023-04-01,Regular,55.0
2023-04-01,Económica,34.9
2023-04-02,Económica,21.3
