Nro pedido,ITEM,Cantidad,Latitud,Longitud,Fecha_pedido,fecha_embarque,fecha_recepcion,fecha_bodega,fecha_entrega
1401,69,2,-12.198406,-76.965301,20230130,20230204.0,20230205.0,20230207.0,20230209.0
1402,55,1,-12.034311,-77.088031,20230215,,,,
1403,67,4,-11.996489,-77.015138,20230202,20230205.0,,,
1404,122,1,-12.114334,-77.047179,20230219,20230220.0,,,
1405,25,6,-12.066647,-77.128611,20230206,20230209.0,20230215.0,20230218.0,
1406,117,1,-12.204482,-76.967702,20230216,,,,
1407,87,6,-11.979913,-77.072034,20230218,20230220.0,,,
1408,17,2,-12.028498,-77.08542,20230212,,,,
1409,59,4,-11.978856,-77.072173,20230205,20230212.0,,,
1410,25,1,-12.119461,-77.030281,20230216,,,,
1411,84,4,-11.980954,-77.067619,20230109,20230115.0,20230124.0,20230125.0,20230131.0
1412,116,2,-11.919252,-77.052741,20230205,20230208.0,,,
1413,23,5,-12.060914,-77.139141,20230202,20230206.0,20230207.0,20230208.0,
1414,65,4,-11.85081,-77.0886,20230212,,,,
1415,86,4,-11.976495,-77.01919,20230115,20230120.0,20230128.0,20230129.0,20230204.0
1416,109,1,-12.060803,-77.139128,20230120,20230124.0,20230207.0,20230208.0,
1417,64,1,-12.200532,-76.968725,20230202,20230204.0,,,
1418,35,1,-11.849855,-77.088336,20230203,20230205.0,20230219.0,,
1419,66,3,-12.124249,-77.030789,20230212,,,,
1420,52,4,-12.025963,-77.082188,20230216,20230218.0,,,
1421,44,1,-12.06012,-77.13833,20230119,20230125.0,20230204.0,,
1422,122,2,-11.981331,-77.01276,20230107,20230112.0,20230124.0,20230128.0,20230204.0
1423,66,2,-12.060076,-77.138212,20230120,20230125.0,20230202.0,20230206.0,20230207.0
1424,57,3,-11.97221,-77.005851,20230206,,,,
1425,102,3,-11.842565,-77.100776,20230111,20230116.0,20230130.0,20230204.0,
1426,1,5,-12.06016,-77.137649,20230217,,,,
1427,108,1,-12.215763,-76.947501,20230117,20230122.0,20230130.0,20230204.0,
1428,47,1,-12.03382,-76.962667,20230212,,,,
1429,1,3,-12.215937,-76.946488,20230128,20230203.0,20230214.0,,
1430,45,3,-12.129244,-77.029996,20230130,20230203.0,20230215.0,20230217.0,20230219.0
1431,66,1,-11.949977,-77.050049,20230203,20230205.0,,,
1432,42,2,-11.968295,-77.003462,20230202,20230206.0,20230216.0,20230219.0,
1433,41,3,-12.070191,-77.122394,20230120,20230124.0,20230128.0,20230129.0,20230205.0
1434,104,1,-12.016113,-77.084564,20230215,,,,
1435,92,5,-12.069976,-77.12292,20230129,20230204.0,20230214.0,,
1436,78,1,-12.0166,-77.083229,20230120,20230121.0,20230127.0,20230130.0,20230203.0
1437,63,3,-11.922433,-77.054151,20230120,20230123.0,20230204.0,20230206.0,
1438,53,4,-11.829573,-77.069102,20230120,20230121.0,20230131.0,20230205.0,20230208.0
1439,119,2,-12.014659,-77.082591,20230122,20230129.0,20230206.0,20230211.0,
1440,93,3,-12.01505,-77.080007,20230216,20230219.0,,,
1441,18,2,-12.220343,-76.944123,20230131,,,,
1442,81,1,-11.916502,-77.009512,20230204,20230206.0,20230215.0,,
1443,54,1,-12.070784,-77.120987,20230211,,,,
1444,114,2,-12.225204,-76.935155,20230130,20230202.0,20230204.0,20230209.0,
1445,64,1,-12.073173,-77.117909,20230111,20230118.0,20230131.0,,
1446,92,1,-12.230177,-76.942001,20230125,20230201.0,20230203.0,,
1447,30,6,-12.031446,-76.960012,20230203,20230207.0,20230208.0,20230213.0,
1448,68,1,-12.071273,-77.115941,20230202,20230203.0,20230215.0,20230218.0,
1449,87,2,-11.830961,-77.071408,20230118,20230119.0,20230130.0,20230203.0,
1450,65,4,-12.123586,-77.028018,20230202,20230207.0,20230208.0,20230210.0,20230212.0
1451,80,4,-11.948047,-76.985758,20230125,20230128.0,20230131.0,,
1452,59,6,-12.236592,-76.939304,20230209,,,,
1453,43,3,-11.844467,-77.046856,20230115,20230120.0,20230129.0,20230201.0,
1454,107,3,-11.901807,-77.038834,20230122,20230124.0,20230129.0,20230201.0,20230207.0
1455,74,3,-11.942939,-76.982053,20230212,20230217.0,20230219.0,,
1456,73,1,-11.85343,-77.037246,20230209,,,,
1457,101,3,-11.904825,-77.036756,20230207,,,,
1458,31,2,-12.238633,-76.935229,20230124,20230131.0,20230214.0,,
1459,10,1,-12.123292,-77.028035,20230201,20230204.0,20230217.0,20230219.0,
1460,96,4,-12.015476,-77.075953,20230209,,,,
1461,7,2,-12.241074,-76.929719,20230128,20230203.0,,,
1462,83,1,-11.91926,-77.052859,20230125,20230129.0,20230211.0,20230212.0,20230214.0
1463,89,1,-11.934589,-76.970173,20230207,20230209.0,,,
1464,120,4,-12.017089,-77.027016,20230114,20230116.0,20230129.0,20230201.0,20230205.0
1465,75,6,-12.015391,-77.076027,20230120,20230122.0,20230205.0,20230208.0,20230209.0
1466,108,3,-12.118062,-77.026684,20230202,20230207.0,20230214.0,20230217.0,
1467,36,3,-11.935047,-76.971654,20230130,20230131.0,20230211.0,20230216.0,20230219.0
1468,13,4,-12.240702,-76.920058,20230210,,,,
1469,31,1,-12.014664,-77.02498,20230131,,,,
1470,54,5,-12.013916,-77.076852,20230121,20230124.0,20230130.0,20230204.0,20230211.0
1471,82,5,-11.829151,-77.124365,20230203,,,,
1472,16,1,-12.047988,-77.110468,20230123,20230126.0,20230208.0,,
1473,123,2,-12.015621,-77.034502,20230116,20230122.0,20230125.0,20230129.0,20230131.0
1474,47,2,-12.01562,-77.034422,20230208,20230212.0,,,
1475,82,1,-12.013754,-77.07875,20230214,,,,
1476,2,1,-12.241435,-76.923533,20230215,,,,
1477,57,1,-11.938915,-76.989028,20230205,20230208.0,,,
1478,17,5,-12.047747,-77.110504,20230217,,,,
1479,34,1,-11.829533,-77.124846,20230129,20230203.0,20230207.0,,
1480,98,5,-12.234392,-76.919867,20230212,20230215.0,,,
1481,72,3,-11.942472,-76.988912,20230113,20230114.0,20230125.0,20230129.0,20230205.0
1482,92,2,-12.018263,-77.07697,20230209,20230212.0,20230215.0,20230216.0,20230217.0
1483,53,1,-12.04534,-77.102963,20230213,,,,
1484,49,2,-12.126907,-77.001719,20230203,20230207.0,,,
1485,87,3,-11.950283,-77.060459,20230206,,,,
1486,34,3,-11.96452,-76.988952,20230216,,,,
1487,76,1,-12.226558,-76.941175,20230207,20230214.0,20230218.0,20230220.0,
1488,39,3,-12.019627,-77.076187,20230218,20230219.0,,,
1489,118,1,-12.030462,-77.029223,20230126,20230201.0,20230209.0,,
1490,34,1,-11.925086,-77.040208,20230214,20230219.0,,,
1491,80,1,-11.828747,-77.122736,20230205,20230207.0,20230210.0,,
1492,95,1,-12.03183,-76.959216,20230218,,,,
1493,50,3,-12.21405,-76.938255,20230218,,,,
1494,2,6,-12.06141,-77.084144,20230126,20230131.0,20230202.0,20230204.0,20230205.0
1495,117,1,-11.926914,-77.084329,20230211,,,,
1496,92,1,-11.827604,-77.122329,20230123,20230127.0,20230206.0,20230209.0,20230216.0
1497,27,1,-12.062707,-77.083888,20230208,,,,
1498,81,3,-12.032854,-76.958843,20230207,20230212.0,20230215.0,20230216.0,20230219.0
1499,6,2,-11.926576,-77.055073,20230117,20230124.0,20230201.0,,
1500,18,3,-12.222054,-76.951111,20230209,20230213.0,,,
1501,64,3,-12.06317,-77.083687,20230209,20230211.0,20230214.0,,
1502,6,2,-12.029536,-76.961726,20230204,20230209.0,20230216.0,20230220.0,
1503,100,4,-11.829407,-77.121602,20230215,20230219.0,,,
1504,16,1,-11.927464,-77.085491,20230203,20230208.0,,,
1505,34,3,-11.824172,-77.130463,20230115,20230120.0,20230202.0,,
1506,45,2,-11.924556,-77.088163,20230215,,,,
1507,120,5,-11.916912,-77.076126,20230202,20230203.0,,,
1508,110,4,-11.825138,-77.133541,20230212,20230218.0,20230220.0,,
1509,64,3,-11.829237,-77.119512,20230205,,,,
1510,69,1,-11.994433,-77.068216,20230129,20230201.0,,,
1511,42,2,-11.949051,-77.055895,20230201,,,,
1512,28,1,-11.948995,-77.056005,20230110,20230117.0,20230128.0,20230130.0,20230205.0
1513,12,5,-11.855624,-77.123549,20230219,,,,
1514,110,2,-12.065204,-77.019356,20230201,20230205.0,20230208.0,,
1515,54,2,-12.024336,-76.988953,20230120,20230124.0,20230202.0,,
1516,34,3,-11.942042,-77.062545,20230126,20230129.0,20230206.0,20230210.0,20230215.0
1517,74,2,-11.99335,-77.114238,20230203,20230207.0,20230218.0,,
1518,60,3,-12.023833,-76.988311,20230125,20230201.0,20230212.0,,
1519,59,5,-12.124744,-76.993994,20230122,20230124.0,20230131.0,20230205.0,
1520,49,2,-12.142361,-77.00905,20230210,20230212.0,,,
1521,39,1,-12.198329,-76.964729,20230129,20230203.0,20230217.0,,
1522,34,3,-12.024158,-76.986725,20230214,,,,
1523,70,1,-12.085951,-77.08324,20230205,20230208.0,20230211.0,20230214.0,20230216.0
1524,44,2,-12.024266,-76.986906,20230128,20230203.0,20230209.0,20230211.0,20230216.0
1525,10,3,-11.830041,-77.155219,20230207,,,,
1526,37,3,-11.976898,-77.094079,20230125,20230130.0,20230203.0,,
1527,42,4,-12.088817,-77.086151,20230131,,,,
1528,79,1,-12.146442,-77.007101,20230213,20230216.0,,,
1529,83,1,-11.92035,-77.060992,20230206,20230207.0,20230213.0,20230214.0,
1530,92,1,-12.196938,-76.955122,20230128,20230202.0,20230209.0,,
1531,35,1,-12.030354,-77.043392,20230204,20230205.0,20230213.0,20230215.0,
1532,8,1,-12.144735,-77.00476,20230201,20230205.0,20230211.0,20230213.0,20230214.0
1533,18,4,-11.974745,-77.091334,20230202,20230204.0,,,
1534,100,1,-12.031385,-77.042876,20230131,20230207.0,20230216.0,,
1535,119,3,-12.196325,-76.943659,20230123,20230127.0,20230128.0,20230202.0,
1536,59,2,-11.873236,-77.125603,20230220,,,,
1537,23,3,-11.854348,-77.141499,20230201,20230202.0,,,
1538,7,1,-12.144734,-77.003854,20230205,20230208.0,20230215.0,,
1539,75,4,-12.033407,-77.042853,20230207,20230213.0,,,
1540,43,4,-11.915384,-77.056043,20230118,20230124.0,20230206.0,20230210.0,
1541,91,2,-11.946409,-76.984292,20230207,20230208.0,,,
1542,88,5,-12.197013,-76.944179,20230131,,,,
1543,75,2,-11.890625,-77.117257,20230124,20230127.0,20230204.0,,
1544,38,2,-12.032677,-77.042777,20230130,20230206.0,,,
1545,121,1,-12.008532,-77.090441,20230207,20230213.0,20230217.0,,
1546,92,2,-11.890193,-77.116396,20230205,,,,
1547,13,2,-12.151534,-77.004749,20230204,20230207.0,20230216.0,,
1548,49,5,-12.198155,-76.946127,20230126,20230202.0,20230210.0,20230213.0,20230215.0
1549,97,2,-12.124576,-76.993948,20230115,20230121.0,20230201.0,,
1550,113,3,-11.838968,-77.125807,20230119,20230126.0,20230206.0,20230207.0,
1551,52,3,-11.939504,-76.969122,20230202,20230205.0,20230213.0,,
1552,4,5,-12.151923,-77.004362,20230130,20230205.0,20230213.0,20230216.0,
1553,115,3,-11.953391,-77.056949,20230117,20230123.0,20230205.0,20230210.0,
1554,86,4,-12.210061,-76.949974,20230130,20230201.0,20230209.0,20230213.0,
1555,48,4,-11.889658,-77.117968,20230122,20230125.0,20230206.0,20230208.0,20230211.0
1556,73,4,-11.939273,-76.970532,20230113,20230114.0,20230128.0,20230202.0,20230203.0
1557,6,5,-12.00388,-77.094627,20230206,,,,
1558,79,4,-11.839033,-77.126081,20230210,20230211.0,,,
1559,37,1,-12.160707,-76.992875,20230204,20230209.0,20230220.0,,
1560,52,2,-12.072813,-77.09817,20230130,20230205.0,20230218.0,20230219.0,
1561,42,1,-11.888892,-77.117728,20230122,20230129.0,20230208.0,20230209.0,
1562,111,1,-11.839175,-77.125336,20230205,20230206.0,20230213.0,,
1563,123,2,-11.832015,-77.143901,20230204,20230207.0,,,
1564,50,2,-12.070054,-77.091997,20230128,20230201.0,20230213.0,,
1565,36,3,-11.935576,-76.969202,20230130,20230203.0,20230212.0,20230215.0,
1566,8,1,-11.87489,-77.124935,20230107,20230114.0,20230127.0,20230131.0,20230205.0
1567,54,2,-12.063105,-77.083647,20230122,20230127.0,20230201.0,20230205.0,
1568,64,4,-12.215729,-76.947883,20230123,20230126.0,20230203.0,20230208.0,
1569,55,1,-11.992097,-76.821885,20230208,,,,
1570,47,3,-11.993425,-76.820071,20230128,20230201.0,20230204.0,,
1571,72,1,-12.216354,-76.948795,20230125,20230130.0,20230210.0,20230213.0,
1572,70,3,-11.878047,-77.124311,20230206,20230210.0,20230216.0,20230220.0,
1573,21,4,-12.061484,-77.084044,20230209,20230215.0,,,
1574,69,6,-11.992595,-76.824775,20230217,20230218.0,20230220.0,,
1575,49,1,-12.12471,-76.993868,20230122,20230129.0,20230210.0,20230211.0,20230216.0
1576,16,3,-12.031661,-77.067254,20230210,,,,
1577,81,2,-11.992666,-76.824651,20230218,,,,
1578,55,2,-12.041603,-76.986497,20230203,20230207.0,20230214.0,,
1579,55,4,-11.993696,-76.824961,20230116,20230122.0,20230201.0,20230204.0,
1580,82,4,-11.828897,-77.105026,20230122,20230124.0,20230127.0,20230128.0,20230202.0
1581,109,5,-12.217798,-76.94923,20230130,20230131.0,20230213.0,,
1582,86,4,-12.041967,-76.986108,20230124,20230126.0,20230203.0,20230204.0,20230210.0
1583,68,4,-11.993621,-76.827992,20230127,20230128.0,20230208.0,,
1584,14,2,-11.879075,-77.125726,20230218,,,,
1585,109,4,-11.970236,-77.059643,20230218,20230219.0,,,
1586,1,2,-12.147949,-76.991849,20230128,20230131.0,20230210.0,,
1587,29,2,-11.835233,-77.108932,20230122,20230128.0,20230205.0,20230207.0,
1588,63,4,-12.208469,-76.934416,20230123,20230125.0,20230205.0,20230206.0,
1589,11,2,-11.984923,-76.812839,20230203,20230207.0,20230218.0,20230220.0,
1590,80,2,-12.044349,-76.985004,20230127,20230130.0,20230208.0,20230210.0,
1591,105,1,-11.940789,-77.045811,20230131,20230204.0,20230216.0,,
1592,85,1,-11.879897,-77.12529,20230209,20230216.0,,,
1593,89,1,-12.208811,-76.934923,20230207,20230209.0,20230212.0,20230213.0,
1594,7,1,-12.137997,-76.994838,20230130,20230131.0,,,
1595,71,1,-12.012663,-77.030491,20230118,20230125.0,20230203.0,20230208.0,20230209.0
1596,44,6,-11.986111,-76.834008,20230125,20230129.0,20230203.0,20230206.0,
1597,120,5,-11.876041,-77.125941,20230208,,,,
1598,61,1,-12.011399,-77.032598,20230201,20230205.0,20230216.0,,
1599,28,5,-12.128861,-76.997194,20230119,20230122.0,20230129.0,20230131.0,20230203.0
1600,11,4,-12.02968,-77.083925,20230129,20230130.0,20230206.0,,
1601,117,5,-11.866793,-77.07346,20230205,20230208.0,,,
1602,8,4,-11.984447,-76.836084,20230122,20230125.0,20230208.0,,
1603,34,6,-11.936904,-76.967725,20230208,,,,
1604,27,1,-11.913682,-77.048849,20230209,,,,
1605,88,4,-12.209941,-76.937812,20230209,20230216.0,20230219.0,,
1606,82,4,-12.00985,-77.033887,20230208,20230210.0,20230211.0,20230212.0,
1607,72,1,-12.028791,-77.082107,20230205,,,,
1608,96,3,-12.209017,-76.939583,20230217,20230218.0,,,
1609,41,2,-12.008761,-77.034869,20230131,20230201.0,20230207.0,20230210.0,20230217.0
1610,53,2,-12.036024,-77.093082,20230206,20230208.0,20230220.0,,
1611,50,4,-11.936922,-76.971983,20230210,20230214.0,20230220.0,,
1612,58,6,-12.007216,-77.035579,20230213,20230214.0,,,
1613,121,1,-11.97653,-76.840006,20230119,20230123.0,20230204.0,20230205.0,20230208.0
1614,103,5,-11.895465,-77.043866,20230203,,,,
1615,60,2,-11.915395,-77.028751,20230129,20230201.0,20230205.0,20230208.0,
1616,112,1,-11.950312,-76.985739,20230131,20230207.0,20230216.0,,
1617,34,1,-12.024624,-77.09061,20230121,20230122.0,20230202.0,,
1618,33,1,-11.893028,-77.039725,20230209,,,,
1619,78,4,-12.211733,-76.93331,20230120,20230122.0,20230205.0,,
1620,10,1,-12.005919,-77.035218,20230219,,,,
1621,23,5,-12.033469,-77.089651,20230209,20230210.0,20230215.0,20230218.0,
1622,117,6,-12.13851,-76.988633,20230121,20230128.0,20230206.0,20230211.0,20230216.0
1623,37,1,-12.124563,-76.993884,20230206,,,,
1624,105,1,-12.010131,-77.033941,20230123,20230130.0,20230202.0,20230205.0,
1625,43,5,-11.966987,-77.057794,20230207,20230208.0,20230212.0,,
1626,90,3,-11.89105,-77.026109,20230217,,,,
1627,74,3,-12.021017,-77.08968,20230121,20230122.0,20230131.0,,
1628,66,3,-11.890773,-77.026199,20230120,20230121.0,20230203.0,20230208.0,
1629,10,2,-12.232169,-76.910601,20230220,,,,
1630,57,1,-11.939533,-77.066774,20230121,20230125.0,20230131.0,,
1631,69,5,-12.02088,-77.087391,20230123,20230125.0,20230206.0,,
1632,11,2,-12.022683,-77.028078,20230121,20230128.0,20230129.0,20230203.0,20230204.0
1633,112,4,-12.002885,-76.864288,20230209,20230214.0,,,
1634,18,2,-12.142929,-76.99262,20230202,20230205.0,20230211.0,20230212.0,
1635,73,1,-11.890535,-77.026679,20230126,20230202.0,20230212.0,20230213.0,
1636,76,3,-11.889808,-77.026055,20230122,20230129.0,20230206.0,20230210.0,20230217.0
1637,103,4,-12.238095,-76.913062,20230210,,,,
1638,122,2,-11.942023,-77.060919,20230214,20230215.0,,,
1639,57,2,-11.878548,-77.017546,20230213,,,,
1640,65,1,-12.022781,-77.082906,20230123,20230129.0,20230206.0,20230208.0,
1641,112,1,-12.168361,-76.997228,20230202,20230205.0,,,
1642,56,1,-12.053863,-76.980978,20230113,20230120.0,20230124.0,20230129.0,20230202.0
1643,46,2,-11.874994,-77.015454,20230204,20230211.0,,,
1644,7,1,-12.243847,-76.919105,20230204,20230205.0,,,
1645,20,2,-11.969645,-76.994094,20230218,20230220.0,,,
1646,67,5,-12.084318,-76.990381,20230202,20230209.0,20230215.0,20230217.0,
1647,9,2,-12.018777,-77.079893,20230130,20230204.0,20230215.0,20230216.0,
1648,22,3,-12.017898,-77.100981,20230126,20230202.0,,,
1649,18,2,-11.992357,-77.000119,20230202,20230207.0,20230215.0,,
1650,118,1,-11.949149,-77.055821,20230112,20230116.0,20230129.0,20230202.0,20230203.0
1651,90,2,-11.858954,-77.045771,20230120,20230121.0,20230201.0,,
1652,103,6,-12.241343,-76.923536,20230206,20230211.0,20230214.0,20230219.0,
1653,78,3,-12.053335,-76.977026,20230207,20230214.0,,,
1654,85,2,-12.018192,-77.082195,20230128,20230130.0,20230205.0,20230206.0,20230213.0
1655,79,4,-12.017144,-77.09894,20230202,20230209.0,,,
1656,82,5,-12.003036,-76.999069,20230124,20230125.0,20230127.0,20230131.0,20230207.0
1657,16,4,-11.901049,-77.058555,20230207,20230211.0,,,
1658,83,1,-12.005109,-76.87988,20230127,20230130.0,20230204.0,,
1659,105,3,-12.17391,-76.999833,20230128,20230201.0,,,
1660,116,2,-12.228325,-76.933238,20230116,20230120.0,20230125.0,20230126.0,20230201.0
1661,42,4,-11.876302,-77.1274,20230204,,,,
1662,117,2,-12.009975,-76.996947,20230131,20230201.0,,,
1663,76,1,-12.081628,-76.993197,20230116,20230117.0,20230128.0,20230131.0,
1664,96,1,-11.877207,-77.128853,20230215,20230220.0,,,
1665,64,2,-11.877243,-77.129002,20230204,20230208.0,20230217.0,,
1666,63,3,-11.876052,-77.128209,20230206,20230208.0,20230219.0,,
1667,84,1,-11.876629,-77.128285,20230209,20230211.0,,,
1668,41,3,-12.084969,-76.999866,20230128,20230131.0,20230211.0,,
1669,5,2,-12.085968,-76.996802,20230201,20230203.0,,,
1670,22,1,-12.084357,-76.998384,20230126,20230202.0,20230207.0,20230210.0,20230215.0
1671,51,4,-11.923139,-77.074607,20230204,20230210.0,20230213.0,20230216.0,20230217.0
1672,68,4,-12.026867,-76.999993,20230210,,,,
1673,60,1,-11.968516,-77.060161,20230121,20230128.0,20230208.0,20230211.0,
1674,101,4,-12.027439,-77.001326,20230204,20230211.0,,,
1675,60,2,-12.08488,-77.003942,20230213,20230214.0,20230218.0,,
1676,101,5,-12.032885,-77.044494,20230117,20230122.0,20230205.0,,
1677,117,2,-11.842465,-77.100765,20230124,20230128.0,20230131.0,,
1678,95,2,-12.032826,-77.044222,20230210,20230214.0,20230219.0,20230220.0,
1679,6,5,-12.024348,-76.992372,20230131,20230201.0,,,
1680,9,5,-12.088829,-76.995887,20230114,20230120.0,20230124.0,20230127.0,20230203.0
1681,24,1,-11.991753,-77.049127,20230120,20230126.0,20230127.0,20230130.0,20230204.0
1682,103,3,-12.024391,-76.991648,20230216,,,,
1683,56,5,-12.033357,-77.044729,20230217,,,,
1684,108,2,-12.195602,-76.958747,20230124,20230131.0,20230204.0,20230209.0,
1685,103,4,-11.997798,-77.052661,20230202,20230203.0,20230207.0,20230210.0,20230214.0
1686,66,3,-12.043844,-76.971669,20230201,20230202.0,20230206.0,20230208.0,20230209.0
1687,106,1,-12.091198,-76.995948,20230131,20230205.0,,,
1688,4,2,-12.044194,-76.97261,20230131,,,,
1689,63,3,-11.828994,-77.104986,20230219,,,,
1690,117,3,-11.863451,-77.055263,20230130,20230202.0,20230215.0,,
1691,110,1,-12.09125,-76.995929,20230118,20230120.0,20230202.0,20230203.0,20230207.0
1692,56,1,-12.044244,-76.972144,20230124,20230130.0,20230203.0,,
1693,71,5,-12.032865,-77.044553,20230211,20230218.0,,,
1694,38,3,-12.043849,-76.971723,20230126,20230130.0,20230213.0,20230217.0,
1695,43,4,-12.026582,-77.000083,20230202,,,,
1696,41,2,-12.188618,-76.952296,20230131,20230201.0,20230214.0,,
1697,18,4,-12.043566,-76.971656,20230207,20230208.0,20230216.0,20230217.0,20230220.0
1698,35,1,-11.997691,-77.053085,20230126,20230130.0,20230205.0,,
1699,51,2,-11.908679,-77.038592,20230202,20230204.0,20230208.0,,
1700,107,4,-12.045715,-76.97619,20230204,,,,
1701,69,1,-12.045515,-76.976619,20230210,,,,
1702,94,1,-12.095344,-76.995051,20230202,,,,
1703,65,2,-12.12462,-76.99393,20230115,20230118.0,20230124.0,20230129.0,20230203.0
1704,73,2,-12.034034,-77.047463,20230126,20230202.0,20230209.0,20230212.0,
1705,13,3,-11.99814,-77.053908,20230213,20230217.0,,,
1706,12,4,-12.045622,-76.976291,20230215,,,,
1707,52,2,-11.998095,-77.054165,20230203,20230207.0,20230209.0,,
1708,48,2,-12.034877,-77.044764,20230131,20230206.0,20230207.0,20230208.0,
1709,31,3,-12.000783,-77.044501,20230201,20230205.0,20230206.0,20230209.0,20230212.0
1710,90,3,-11.86505,-77.07488,20230212,,,,
1711,18,2,-12.000633,-77.051083,20230111,20230116.0,20230129.0,20230201.0,
1712,118,1,-12.077016,-77.026133,20230121,20230125.0,20230208.0,20230209.0,20230214.0
1713,110,6,-12.105685,-76.998622,20230214,20230216.0,,,
1714,62,2,-11.938332,-77.070761,20230217,,,,
1715,90,3,-11.950076,-77.05003,20230208,,,,
1716,79,3,-12.196379,-76.943748,20230126,20230201.0,20230209.0,20230214.0,
1717,89,1,-12.03069,-77.050089,20230130,20230201.0,20230211.0,20230213.0,20230219.0
1718,63,4,-12.00097,-77.053597,20230122,20230129.0,20230206.0,,
1719,63,4,-11.834886,-77.149668,20230216,,,,
1720,37,6,-12.017018,-77.097495,20230124,20230129.0,20230130.0,20230204.0,20230205.0
1721,20,4,-12.108423,-77.004133,20230216,,,,
